"Failure";"id";"sensor";"maquinas"
"yes";51;"Sensor_10";0.2683843095951023
"yes";51;"Sensor_11";0.1601601936874463
"yes";51;"Sensor_12";0.24767591102733888
"yes";51;"Sensor_13";0.16073521437004717
"yes";51;"Sensor_14";0.24004573243220548
"yes";51;"Sensor_15";1.0509771710190956
"yes";51;"Sensor_16";2.1971828991423203
"yes";51;"Sensor_17";2.7724481649573316
"yes";51;"Sensor_18";2.972929159537693
"yes";51;"Sensor_19";2.891393164210322
"yes";51;"Sensor_20";2.7329311178605282
"yes";51;"Sensor_21";2.5700425897178
"yes";51;"Sensor_22";2.826965618784064
"yes";51;"Sensor_23";3.047192126719897
"yes";51;"Sensor_24";2.872759190903234
"yes";51;"Sensor_25";2.847553725948319
"yes";52;"Sensor_1";1.016093414107206
"yes";52;"Sensor_2";2.312617621269744
"yes";52;"Sensor_3";11.260796684610783
"yes";52;"Sensor_4";21.101166623934738
"yes";52;"Sensor_5";9.42720165913058
"yes";52;"Sensor_6";12.54645943478251
"yes";52;"Sensor_7";11.281165692224885
"yes";52;"Sensor_8";6.899008253436988
"yes";52;"Sensor_9";3.2562081663442863
"yes";52;"Sensor_10";2.4137629477879243
"yes";52;"Sensor_11";2.693020225271387
"yes";52;"Sensor_12";2.1337344605042294
"yes";52;"Sensor_13";0.766208595395771
"yes";52;"Sensor_14";0.5483810151321024
"yes";52;"Sensor_15";2.0422551595828224
"yes";52;"Sensor_16";1.0982555417116886
"yes";52;"Sensor_17";0.09984635617313489
"yes";52;"Sensor_18";1.0665192470883773
"yes";52;"Sensor_19";1.672679878489707
"yes";52;"Sensor_20";1.8829312044055364
"yes";52;"Sensor_21";2.4926138730505745
"yes";52;"Sensor_22";2.8181764419665853
"yes";52;"Sensor_23";0.09512642099659262
"yes";52;"Sensor_24";0.14772833475742422
"yes";52;"Sensor_25";0.06208628874291499
"yes";53;"Sensor_1";2.957139039799106
"yes";53;"Sensor_2";3.901494162371256
"yes";53;"Sensor_3";4.312072937387343
"yes";53;"Sensor_4";29.716397724493948
"yes";53;"Sensor_5";5.685997263628182
"yes";53;"Sensor_6";4.969473492299739
"yes";53;"Sensor_7";3.9284957651397265
"yes";53;"Sensor_8";2.686871092891596
"yes";53;"Sensor_9";2.518162708580419
"yes";53;"Sensor_10";1.9970713836071465
"yes";53;"Sensor_11";1.6013244224566534
"yes";53;"Sensor_12";1.4577274303360572
"yes";53;"Sensor_13";0.9896608155992958
"yes";53;"Sensor_14";0.9602781880723956
"yes";53;"Sensor_15";0.17843878979077218
"yes";53;"Sensor_16";1.4366297226843983
"yes";53;"Sensor_17";1.7620892354661801
"yes";53;"Sensor_18";1.562066870587317
"yes";53;"Sensor_19";2.73095855210859
"yes";53;"Sensor_20";2.7105541735191037
"yes";53;"Sensor_21";2.415428213769768
"yes";53;"Sensor_22";2.6145300975058743
"yes";53;"Sensor_23";2.8472316673353095
"yes";53;"Sensor_24";2.2650766028233598
"yes";53;"Sensor_25";2.48767391023678
"yes";54;"Sensor_1";2.7451966005451034
"yes";54;"Sensor_2";3.597256476236389
"yes";54;"Sensor_3";4.564272278742879
"yes";54;"Sensor_4";6.522248374430124
"yes";54;"Sensor_5";20.474107515719258
"yes";54;"Sensor_6";20.598634538167076
"yes";54;"Sensor_7";7.172450710522977
"yes";54;"Sensor_8";3.3879501870788014
"yes";54;"Sensor_9";2.298242435698311
"yes";54;"Sensor_10";1.4742115524223898
"yes";54;"Sensor_11";1.921330905056926
"yes";54;"Sensor_12";1.4366401205356414
"yes";54;"Sensor_13";1.0374800259019117
"yes";54;"Sensor_14";0.15717716190165104
"yes";54;"Sensor_15";0.007691728232699708
"yes";54;"Sensor_16";3.139980505641412
"yes";54;"Sensor_17";2.7377725350910644
"yes";54;"Sensor_18";2.5119506765274884
"yes";54;"Sensor_19";2.252695366202577
"yes";54;"Sensor_20";2.1641849472674846
"yes";54;"Sensor_21";2.0848634945177658
"yes";54;"Sensor_22";1.7039009354369201
"yes";54;"Sensor_23";0.7497581295099227
"yes";54;"Sensor_24";1.3257352631636334
"yes";54;"Sensor_25";1.8973292098995214
"no";55;"Sensor_1";6.1096714191908434
"no";55;"Sensor_2";11.837736611844397
"no";55;"Sensor_3";24.80336546934402
"no";55;"Sensor_4";11.40450578399806
"no";55;"Sensor_5";4.085870774705132
"no";55;"Sensor_6";4.656102931166525
"no";55;"Sensor_7";2.6817178684756993
"no";55;"Sensor_8";1.4960116953839175
"no";55;"Sensor_9";0.6290917157003735
"no";55;"Sensor_10";0.8204935021496889
"no";55;"Sensor_11";0.8550426223178375
"no";55;"Sensor_12";0.7594912067798836
"no";55;"Sensor_13";0.8021372759169546
"no";55;"Sensor_14";0.3251436200424076
"no";55;"Sensor_15";2.097855110182925
"no";55;"Sensor_16";3.0223220269949738
"no";55;"Sensor_17";2.4980366354800494
"no";55;"Sensor_18";1.8483307243296077
"no";55;"Sensor_19";2.8845448339022277
"no";55;"Sensor_20";2.6913555435543466
"no";55;"Sensor_21";2.406506456922122
"no";55;"Sensor_22";2.8614308681229534
"no";55;"Sensor_23";2.7388454619254183
"no";55;"Sensor_24";2.6899242220076736
"no";55;"Sensor_25";3.1370945444153575
"no";56;"Sensor_1";2.531962949767201
"no";56;"Sensor_2";3.5782919065329537
"no";56;"Sensor_3";5.494839042103974
"no";56;"Sensor_4";8.644325819897709
"no";56;"Sensor_5";11.41916764766555
"no";56;"Sensor_6";26.360911871368113
"no";56;"Sensor_7";2.6282564830471618
"no";56;"Sensor_8";3.174991723112872
"no";56;"Sensor_9";2.52026044270687
"no";56;"Sensor_10";1.6814704578225967
"no";56;"Sensor_11";2.057934976083434
"no";56;"Sensor_12";2.4166723376571033
"no";56;"Sensor_13";1.9683468620216016
"no";56;"Sensor_14";1.346636515090212
"no";56;"Sensor_15";0.9561056300045698
"no";56;"Sensor_16";2.6988779354905104
"no";56;"Sensor_17";1.9987749674954742
"no";56;"Sensor_18";2.1286454241330643
"no";56;"Sensor_19";2.036242118811772
"no";56;"Sensor_20";1.9805771197043773
"no";56;"Sensor_21";2.408071164099588
"no";56;"Sensor_22";2.1201964951706143
"no";56;"Sensor_23";3.072270815974589
"no";56;"Sensor_24";3.1247889689548636
"no";56;"Sensor_25";3.0901822271162085
"yes";57;"Sensor_1";0.517864716787482
"yes";57;"Sensor_2";1.039451933947554
"yes";57;"Sensor_3";1.5078593814710044
"yes";57;"Sensor_4";3.9978417685893097
"yes";57;"Sensor_5";30.90809064862136
"yes";57;"Sensor_6";4.480004568720424
"yes";57;"Sensor_7";2.9224650972521022
"yes";57;"Sensor_8";1.4276732535539807
"yes";57;"Sensor_9";1.3878807422133796
"yes";57;"Sensor_10";0.3849543332344392
"yes";57;"Sensor_11";0.922048435469659
"yes";57;"Sensor_12";0.6358175134758378
"yes";57;"Sensor_13";0.7207603158754475
"yes";57;"Sensor_14";0.19107066096284692
"yes";57;"Sensor_15";0.7666189090901213
"yes";57;"Sensor_16";2.5726660878763115
"yes";57;"Sensor_17";1.7188460319713137
"yes";57;"Sensor_18";1.599548614002306
"yes";57;"Sensor_19";1.2920564979613651
"yes";57;"Sensor_20";2.6667735413474905
"yes";57;"Sensor_21";0.8205028616314478
"yes";57;"Sensor_22";0.3879124614667247
"yes";57;"Sensor_23";0.6322886958924236
"yes";57;"Sensor_24";0.27360397819348115
"yes";57;"Sensor_25";0.24254480042448362
"no";58;"Sensor_1";3.6524134608201235
"no";58;"Sensor_2";5.382011880216301
"no";58;"Sensor_3";13.168945140429805
"no";58;"Sensor_4";14.139190410335345
"no";58;"Sensor_5";18.644332527687194
"no";58;"Sensor_6";13.29084580406465
"no";58;"Sensor_7";3.2715692747456115
"no";58;"Sensor_8";4.1467425998739325
"no";58;"Sensor_9";2.8240167859204215
"no";58;"Sensor_10";2.527251239713155
"no";58;"Sensor_11";0.7347741806005416
"no";58;"Sensor_12";1.5466678333249682
"no";58;"Sensor_13";0.7668743414674226
"no";58;"Sensor_14";0.47232338976125027
"no";58;"Sensor_15";0.1968612313071262
"no";58;"Sensor_16";2.0986428595084665
"no";58;"Sensor_17";1.5250348628260888
"no";58;"Sensor_18";1.7505401251325587
"no";58;"Sensor_19";1.557990082035955
"no";58;"Sensor_20";1.2696061862671262
"no";58;"Sensor_21";1.3231706143095128
"no";58;"Sensor_22";0.7644853859172638
"no";58;"Sensor_23";0.10753335346368557
"no";58;"Sensor_24";0.2465826183773537
"no";58;"Sensor_25";0.04581855223525038
"yes";59;"Sensor_1";6.234086831657798
"yes";59;"Sensor_2";10.736187410101454
"yes";59;"Sensor_3";27.13690776671841
"yes";59;"Sensor_4";8.50630533175839
"yes";59;"Sensor_5";6.436131567229335
"yes";59;"Sensor_6";4.64084344613152
"yes";59;"Sensor_7";2.7974189603883204
"yes";59;"Sensor_8";2.011925341197223
"yes";59;"Sensor_9";1.7184191344744217
"yes";59;"Sensor_10";1.3702774725502251
"yes";59;"Sensor_11";1.0829842592750871
"yes";59;"Sensor_12";0.6831800910814794
"yes";59;"Sensor_13";0.7665442284836242
"yes";59;"Sensor_14";0.7225344567420727
"yes";59;"Sensor_15";0.19221338039753633
"yes";59;"Sensor_16";3.1174144388676233
"yes";59;"Sensor_17";2.5972238414540607
"yes";59;"Sensor_18";2.518460443029111
"yes";59;"Sensor_19";2.176025662128619
"yes";59;"Sensor_20";1.9037493665739644
"yes";59;"Sensor_21";1.4431773131831451
"yes";59;"Sensor_22";1.6406855110812546
"yes";59;"Sensor_23";0.286715217245132
"yes";59;"Sensor_24";0.4669993805160256
"yes";59;"Sensor_25";0.4851099850383462
"no";60;"Sensor_1";4.692329602509007
"no";60;"Sensor_2";13.215295474930905
"no";60;"Sensor_3";25.73059490848767
"no";60;"Sensor_4";10.872169217496747
"no";60;"Sensor_5";5.961171614141069
"no";60;"Sensor_6";3.1169614546592714
"no";60;"Sensor_7";2.1909698185918454
"no";60;"Sensor_8";1.9915696529241929
"no";60;"Sensor_9";1.1351762575883606
"no";60;"Sensor_10";0.9844876144776316
"no";60;"Sensor_11";0.4854096944595139
"no";60;"Sensor_12";0.6293876497973742
"no";60;"Sensor_13";0.0141483276249323
"no";60;"Sensor_14";0.21696174424566855
"no";60;"Sensor_15";0.2758097876785724
"no";60;"Sensor_16";2.282210170281913
"no";60;"Sensor_17";2.43230336373664
"no";60;"Sensor_18";2.553741184363801
"no";60;"Sensor_19";2.894941503487867
"no";60;"Sensor_20";2.9170393318944194
"no";60;"Sensor_21";2.6805230683632137
"no";60;"Sensor_22";2.6471868568180064
"no";60;"Sensor_23";2.9027182516959713
"no";60;"Sensor_24";2.6107191901128024
"no";60;"Sensor_25";2.892192386788507
"no";61;"Sensor_1";0.5844655039377472
"no";61;"Sensor_2";2.2903464902734703
"no";61;"Sensor_3";31.4211191515265
"no";61;"Sensor_4";2.1383429810929067
"no";61;"Sensor_5";0.6948537473219931
"no";61;"Sensor_6";1.2316750332251254
"no";61;"Sensor_7";1.0000410051938196
"no";61;"Sensor_8";0.13611086410677986
"no";61;"Sensor_9";0.6281275888231841
"no";61;"Sensor_10";0.37819759313034024
"no";61;"Sensor_11";0.23493346321243963
"no";61;"Sensor_12";0.3657132166348627
"no";61;"Sensor_13";0.24192347260907918
"no";61;"Sensor_14";0.11647066343506698
"no";61;"Sensor_15";0.6432621233643325
"no";61;"Sensor_16";0.5180212680499042
"no";61;"Sensor_17";1.3275272385931365
"no";61;"Sensor_18";1.142183221481723
"no";61;"Sensor_19";2.436811108552024
"no";61;"Sensor_20";1.4798561989882522
"no";61;"Sensor_21";1.9190287184441919
"no";61;"Sensor_22";3.1287566865395213
"no";61;"Sensor_23";0.8820509503400958
"no";61;"Sensor_24";2.851801614864412
"no";61;"Sensor_25";2.149798507231276
"no";62;"Sensor_1";4.435072980215399
"no";62;"Sensor_2";5.121771619760252
"no";62;"Sensor_3";8.11995321739213
"no";62;"Sensor_4";25.82865498286133
"no";62;"Sensor_5";13.729826969051354
"no";62;"Sensor_6";5.232669308336427
"no";62;"Sensor_7";3.371061613577861
"no";62;"Sensor_8";1.3703045366903173
"no";62;"Sensor_9";1.8801295188666018
"no";62;"Sensor_10";1.7392517647580403
"no";62;"Sensor_11";0.5632243548614214
"no";62;"Sensor_12";0.9064270533471618
"no";62;"Sensor_13";0.4903429524488673
"no";62;"Sensor_14";0.33043994867553106
"no";62;"Sensor_15";3.023408658556748
"no";62;"Sensor_16";0.8783080670781067
"no";62;"Sensor_17";0.5915586891306752
"no";62;"Sensor_18";0.7172478907161364
"no";62;"Sensor_19";1.3788418734291643
"no";62;"Sensor_20";0.9555832061034698
"no";62;"Sensor_21";0.9797316088303543
"no";62;"Sensor_22";2.2390899609687915
"no";62;"Sensor_23";2.458890430960813
"no";62;"Sensor_24";2.205562369311223
"no";62;"Sensor_25";3.1081980047510163
"no";63;"Sensor_1";1.9726007723418109
"no";63;"Sensor_2";10.554041078993142
"no";63;"Sensor_3";27.09209995618982
"no";63;"Sensor_4";12.066983702325658
"no";63;"Sensor_5";3.9599400306770765
"no";63;"Sensor_6";2.7302223418478593
"no";63;"Sensor_7";1.8975207681279
"no";63;"Sensor_8";2.086590210453078
"no";63;"Sensor_9";1.3606527235871277
"no";63;"Sensor_10";1.1286872929385712
"no";63;"Sensor_11";0.9972102246567804
"no";63;"Sensor_12";0.9774163288636388
"no";63;"Sensor_13";0.6940569605055283
"no";63;"Sensor_14";0.5741539775439286
"no";63;"Sensor_15";0.561324404652427
"no";63;"Sensor_16";2.3064050493316612
"no";63;"Sensor_17";1.8797006095156243
"no";63;"Sensor_18";1.6759973644270518
"no";63;"Sensor_19";1.4793015276497639
"no";63;"Sensor_20";1.2809395591965917
"no";63;"Sensor_21";1.204954860634293
"no";63;"Sensor_22";0.9480206135283946
"no";63;"Sensor_23";0.13579296639760283
"no";63;"Sensor_24";0.11235938053919639
"no";63;"Sensor_25";0.1524912088118757
"no";64;"Sensor_1";4.723963659525304
"no";64;"Sensor_2";17.696563107566547
"no";64;"Sensor_3";22.9007485960076
"no";64;"Sensor_4";9.086811762403146
"no";64;"Sensor_5";5.19952034630486
"no";64;"Sensor_6";3.2429860832666715
"no";64;"Sensor_7";2.452967935611307
"no";64;"Sensor_8";1.7276269784440386
"no";64;"Sensor_9";1.4330878784721475
"no";64;"Sensor_10";1.3334007136757866
"no";64;"Sensor_11";1.3380486956080877
"no";64;"Sensor_12";1.4578156216180371
"no";64;"Sensor_13";1.0398841584439618
"no";64;"Sensor_14";0.6611468447681121
"no";64;"Sensor_15";2.991693952257652
"no";64;"Sensor_16";1.5830576477559493
"no";64;"Sensor_17";1.6850848617193503
"no";64;"Sensor_18";1.7720188266564099
"no";64;"Sensor_19";1.681181869903393
"no";64;"Sensor_20";1.730745254182098
"no";64;"Sensor_21";1.9364042437922249
"no";64;"Sensor_22";2.257404174378692
"no";64;"Sensor_23";2.777314819593924
"no";64;"Sensor_24";2.6935338614099926
"no";64;"Sensor_25";3.0314542083329354
"no";65;"Sensor_1";5.106844722462229
"no";65;"Sensor_2";18.12023990290067
"no";65;"Sensor_3";20.113835029543587
"no";65;"Sensor_4";12.628653902113346
"no";65;"Sensor_5";7.63249969954321
"no";65;"Sensor_6";3.8292894520537275
"no";65;"Sensor_7";2.3322540777056298
"no";65;"Sensor_8";2.102709900180073
"no";65;"Sensor_9";1.9377012501518032
"no";65;"Sensor_10";1.7178743978157034
"no";65;"Sensor_11";1.4222829293377883
"no";65;"Sensor_12";1.2564771342886847
"no";65;"Sensor_13";0.9854066480012216
"no";65;"Sensor_14";0.8264211565148404
"no";65;"Sensor_15";0.28913879797255226
"no";65;"Sensor_16";2.5551750844843117
"no";65;"Sensor_17";2.339693603715456
"no";65;"Sensor_18";2.25750998439789
"no";65;"Sensor_19";2.3167899966063197
"no";65;"Sensor_20";2.3760770345082873
"no";65;"Sensor_21";2.367697669263224
"no";65;"Sensor_22";2.495249183745981
"no";65;"Sensor_23";2.9712751990029025
"no";65;"Sensor_24";3.0065244595466467
"no";65;"Sensor_25";3.0657127629003798
"yes";66;"Sensor_1";1.90399372672241
"yes";66;"Sensor_2";1.6087593635844095
"yes";66;"Sensor_3";2.4867340734848677
"yes";66;"Sensor_4";4.459952509782171
"yes";66;"Sensor_5";31.04420653824427
"yes";66;"Sensor_6";4.855134523454042
"yes";66;"Sensor_7";1.785121852061758
"yes";66;"Sensor_8";0.7061775871042411
"yes";66;"Sensor_9";0.4250045183326794
"yes";66;"Sensor_10";1.372289002440641
"yes";66;"Sensor_11";1.50982863019245
"yes";66;"Sensor_12";0.43713895766399014
"yes";66;"Sensor_13";0.8702511017564895
"yes";66;"Sensor_14";0.3781016067881913
"yes";66;"Sensor_15";0.018728514545512533
"yes";66;"Sensor_16";2.2025707542473025
"yes";66;"Sensor_17";2.809845003570364
"yes";66;"Sensor_18";2.830082840930752
"yes";66;"Sensor_19";2.75326198032141
"yes";66;"Sensor_20";2.490001731639277
"yes";66;"Sensor_21";1.9080076931131165
"yes";66;"Sensor_22";1.1816986498865218
"yes";66;"Sensor_23";3.0458885926581964
"yes";66;"Sensor_24";2.3857234190999814
"yes";66;"Sensor_25";2.188000841335861
"no";67;"Sensor_1";1.793863605513264
"no";67;"Sensor_2";2.205441185448426
"no";67;"Sensor_3";2.9766012114205456
"no";67;"Sensor_4";6.243453464750373
"no";67;"Sensor_5";28.01836456954745
"no";67;"Sensor_6";9.426695936616555
"no";67;"Sensor_7";4.700460799534407
"no";67;"Sensor_8";2.728754939213689
"no";67;"Sensor_9";2.831166663557908
"no";67;"Sensor_10";2.545570667823707
"no";67;"Sensor_11";3.041266495451891
"no";67;"Sensor_12";1.9908620526874594
"no";67;"Sensor_13";0.9325782825583993
"no";67;"Sensor_14";1.12603645904119
"no";67;"Sensor_15";1.8311824401198928
"no";67;"Sensor_16";0.06758013809182947
"no";67;"Sensor_17";0.5551418430615761
"no";67;"Sensor_18";0.8778232903307788
"no";67;"Sensor_19";1.1400311663467373
"no";67;"Sensor_20";1.6735208173406828
"no";67;"Sensor_21";1.9403546593562175
"no";67;"Sensor_22";1.783836169429399
"no";67;"Sensor_23";3.0425283498006976
"no";67;"Sensor_24";3.0217890772220537
"no";67;"Sensor_25";3.036863137922254
"no";68;"Sensor_1";2.922572161334001
"no";68;"Sensor_2";6.863420976674876
"no";68;"Sensor_3";27.534741286898434
"no";68;"Sensor_4";11.795093538077309
"no";68;"Sensor_5";4.014569864687251
"no";68;"Sensor_6";2.768800916917201
"no";68;"Sensor_7";2.3669419383201245
"no";68;"Sensor_8";1.9451326482842022
"no";68;"Sensor_9";1.5251265740502404
"no";68;"Sensor_10";1.396930202243484
"no";68;"Sensor_11";1.3775078870073985
"no";68;"Sensor_12";1.207906618582375
"no";68;"Sensor_13";0.8734852685081345
"no";68;"Sensor_14";0.7153367189302251
"no";68;"Sensor_15";0.38973568384324575
"no";68;"Sensor_16";1.6448876997961048
"no";68;"Sensor_17";1.4968530995723321
"no";68;"Sensor_18";1.3197956438709086
"no";68;"Sensor_19";1.2488258251895272
"no";68;"Sensor_20";1.3097646180844489
"no";68;"Sensor_21";1.0425924041993333
"no";68;"Sensor_22";0.918071284747222
"no";68;"Sensor_23";0.2617281834619008
"no";68;"Sensor_24";0.14125667587456614
"no";68;"Sensor_25";0.09341687719718604
"yes";69;"Sensor_1";5.153411291375636
"yes";69;"Sensor_2";7.1585399470228035
"yes";69;"Sensor_3";16.937512891812826
"yes";69;"Sensor_4";24.09295926795567
"yes";69;"Sensor_5";6.27818507356302
"yes";69;"Sensor_6";3.363995234048564
"yes";69;"Sensor_7";1.7691611204801763
"yes";69;"Sensor_8";2.144618608091745
"yes";69;"Sensor_9";1.6915274511447511
"yes";69;"Sensor_10";1.4256078747906775
"yes";69;"Sensor_11";1.4974065283550044
"yes";69;"Sensor_12";1.0896853120499568
"yes";69;"Sensor_13";0.6239236052383581
"yes";69;"Sensor_14";0.5609393262536474
"yes";69;"Sensor_15";0.17510782264241778
"yes";69;"Sensor_16";2.717953274050296
"yes";69;"Sensor_17";2.94746908607394
"yes";69;"Sensor_18";2.7242826221057364
"yes";69;"Sensor_19";2.713703581607152
"yes";69;"Sensor_20";2.716962685762432
"yes";69;"Sensor_21";2.57336923657606
"yes";69;"Sensor_22";2.896294288136031
"yes";69;"Sensor_23";3.0269174047136627
"yes";69;"Sensor_24";3.0161698577519878
"yes";69;"Sensor_25";3.005191408953631
"no";70;"Sensor_1";0.211193276615316
"no";70;"Sensor_2";1.2320528694236192
"no";70;"Sensor_3";4.0673308404936
"no";70;"Sensor_4";31.453473523198948
"no";70;"Sensor_5";4.634751865693001
"no";70;"Sensor_6";1.4848817023375112
"no";70;"Sensor_7";0.797701971714284
"no";70;"Sensor_8";0.9217797984957061
"no";70;"Sensor_9";1.2061175656338914
"no";70;"Sensor_10";1.218731635817434
"no";70;"Sensor_11";1.178097423417472
"no";70;"Sensor_12";0.9483870637782987
"no";70;"Sensor_13";0.5908992541846221
"no";70;"Sensor_14";0.44512734697709727
"no";70;"Sensor_15";0.903171266232907
"no";70;"Sensor_16";0.8192759158245891
"no";70;"Sensor_17";0.7686871339371254
"no";70;"Sensor_18";0.7633959868676273
"no";70;"Sensor_19";1.2711536780269852
"no";70;"Sensor_20";1.6247579031662778
"no";70;"Sensor_21";1.9835670052265442
"no";70;"Sensor_22";1.8295257396132492
"no";70;"Sensor_23";2.830017651522186
"no";70;"Sensor_24";3.028516005897088
"no";70;"Sensor_25";3.0917811570523948
"no";71;"Sensor_1";11.24333156314029
"no";71;"Sensor_2";20.898318462522596
"no";71;"Sensor_3";17.995553509315304
"no";71;"Sensor_4";7.800655682122508
"no";71;"Sensor_5";2.83822920743705
"no";71;"Sensor_6";2.180321647688231
"no";71;"Sensor_7";0.8207195715563319
"no";71;"Sensor_8";0.6350893508238536
"no";71;"Sensor_9";0.8126456055480845
"no";71;"Sensor_10";0.515985768288205
"no";71;"Sensor_11";0.3997079914116336
"no";71;"Sensor_12";0.051832283819069284
"no";71;"Sensor_13";0.266706716435272
"no";71;"Sensor_14";0.2022812528159402
"no";71;"Sensor_15";2.935727060852322
"no";71;"Sensor_16";0.6328810477666889
"no";71;"Sensor_17";0.9593862061645421
"no";71;"Sensor_18";1.143473800765972
"no";71;"Sensor_19";1.630725597520702
"no";71;"Sensor_20";1.0046181738713753
"no";71;"Sensor_21";1.8050563808827875
"no";71;"Sensor_22";0.6453860380194156
"no";71;"Sensor_23";2.498545212517472
"no";71;"Sensor_24";2.3409871876985546
"no";71;"Sensor_25";2.601932071674774
"yes";72;"Sensor_1";1.6664405876074937
"yes";72;"Sensor_2";2.8477826829477335
"yes";72;"Sensor_3";9.339889945691095
"yes";72;"Sensor_4";18.740749013369012
"yes";72;"Sensor_5";14.07607510384636
"yes";72;"Sensor_6";14.986127708699662
"yes";72;"Sensor_7";8.516877321028328
"yes";72;"Sensor_8";6.379378234020785
"yes";72;"Sensor_9";3.82162718858347
"yes";72;"Sensor_10";2.418366499488802
"yes";72;"Sensor_11";1.4902243552433283
"yes";72;"Sensor_12";0.6963945463101372
"yes";72;"Sensor_13";0.14373792194579604
"yes";72;"Sensor_14";0.20084147837425106
"yes";72;"Sensor_15";2.6430789291482224
"yes";72;"Sensor_16";1.0025527445389357
"yes";72;"Sensor_17";2.0383071988902373
"yes";72;"Sensor_18";2.271692147989524
"yes";72;"Sensor_19";2.889267693166379
"yes";72;"Sensor_20";2.9537023370110767
"yes";72;"Sensor_21";2.4655959191663994
"yes";72;"Sensor_22";2.6702544391085397
"yes";72;"Sensor_23";2.5326711774665416
"yes";72;"Sensor_24";1.0078318323793116
"yes";72;"Sensor_25";0.91516154332564
"no";73;"Sensor_1";1.935948642167277
"no";73;"Sensor_2";1.2294497087946434
"no";73;"Sensor_3";2.865430749196147
"no";73;"Sensor_4";6.136973429706321
"no";73;"Sensor_5";30.703189433957466
"no";73;"Sensor_6";7.0657014823598825
"no";73;"Sensor_7";2.740135225167179
"no";73;"Sensor_8";0.5462789387179992
"no";73;"Sensor_9";0.7378940590014211
"no";73;"Sensor_10";0.9414025843214611
"no";73;"Sensor_11";0.6567523496175165
"no";73;"Sensor_12";0.23870430463891618
"no";73;"Sensor_13";0.3480099374485344
"no";73;"Sensor_14";0.2606185189461042
"no";73;"Sensor_15";2.649312530455172
"no";73;"Sensor_16";2.577700502095719
"no";73;"Sensor_17";2.4697075453508956
"no";73;"Sensor_18";2.9629241147083905
"no";73;"Sensor_19";2.3596080558860266
"no";73;"Sensor_20";0.773362372533528
"no";73;"Sensor_21";2.5394683342067763
"no";73;"Sensor_22";0.39934705905249224
"no";73;"Sensor_23";2.481376640281785
"no";73;"Sensor_24";3.0656976779263827
"no";73;"Sensor_25";2.6741185241304195
"no";74;"Sensor_1";3.0180223455250017
"no";74;"Sensor_2";32.033323261628205
"no";74;"Sensor_3";2.832655317557521
"no";74;"Sensor_4";1.887893865012284
"no";74;"Sensor_5";1.665042087874553
"no";74;"Sensor_6";1.187235880483291
"no";74;"Sensor_7";0.72389146919857
"no";74;"Sensor_8";0.5955619915996414
"no";74;"Sensor_9";0.6268857828173473
"no";74;"Sensor_10";0.5717019876847217
"no";74;"Sensor_11";0.4500313642586821
"no";74;"Sensor_12";0.39608076646673873
"no";74;"Sensor_13";0.30942005963550334
"no";74;"Sensor_14";0.2678161130474789
"no";74;"Sensor_15";2.1363694470624877
"no";74;"Sensor_16";1.2781925872144604
"no";74;"Sensor_17";1.3796480598233671
"no";74;"Sensor_18";1.462435542943118
"no";74;"Sensor_19";1.5961339735449933
"no";74;"Sensor_20";1.705058112936694
"no";74;"Sensor_21";1.9488198552896763
"no";74;"Sensor_22";2.086336289343142
"no";74;"Sensor_23";2.9020319377052624
"no";74;"Sensor_24";2.9605303661850804
"no";74;"Sensor_25";3.026051196669795
"yes";75;"Sensor_1";3.0874189395820717
"yes";75;"Sensor_2";3.543762413892262
"yes";75;"Sensor_3";20.139509985618513
"yes";75;"Sensor_4";18.95272460378356
"yes";75;"Sensor_5";11.283904479396904
"yes";75;"Sensor_6";7.685600994614554
"yes";75;"Sensor_7";4.918708845242881
"yes";75;"Sensor_8";3.453030950469048
"yes";75;"Sensor_9";2.777929763974368
"yes";75;"Sensor_10";2.0683327813356116
"yes";75;"Sensor_11";1.493565494641582
"yes";75;"Sensor_12";1.3265586244755503
"yes";75;"Sensor_13";1.4790899615759623
"yes";75;"Sensor_14";1.2004340528402433
"yes";75;"Sensor_15";0.6709371095202358
"yes";75;"Sensor_16";2.0706155948031766
"yes";75;"Sensor_17";2.299858725117517
"yes";75;"Sensor_18";2.3071659482250335
"yes";75;"Sensor_19";2.3188263171963115
"yes";75;"Sensor_20";2.4508156349103976
"yes";75;"Sensor_21";2.27006117927691
"yes";75;"Sensor_22";2.1630917065818984
"yes";75;"Sensor_23";3.039872613945716
"yes";75;"Sensor_24";3.125416326594301
"yes";75;"Sensor_25";3.09634689703473
"yes";76;"Sensor_1";1.8404228685272352
"yes";76;"Sensor_2";4.294766237153896
"yes";76;"Sensor_3";7.300086437298014
"yes";76;"Sensor_4";16.62994338239899
"yes";76;"Sensor_5";14.455568269829147
"yes";76;"Sensor_6";5.806556408854279
"yes";76;"Sensor_7";8.790847498155388
"yes";76;"Sensor_8";12.671537104458224
"yes";76;"Sensor_9";12.207067175756299
"yes";76;"Sensor_10";6.490457261147607
"yes";76;"Sensor_11";1.2223368051247008
"yes";76;"Sensor_12";0.9995575106297868
"yes";76;"Sensor_13";0.9967056207869596
"yes";76;"Sensor_14";0.40828843165025086
"yes";76;"Sensor_15";0.22339954946681936
"yes";76;"Sensor_16";1.4251140434528793
"yes";76;"Sensor_17";2.079937006584979
"yes";76;"Sensor_18";2.8117939010070283
"yes";76;"Sensor_19";1.7397740192744495
